ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-02-25,62109.52569976976,52641.13771242302,70111.88792085764,62109.52569976976,62109.52569976976,-732.4226955499794,-732.4226955499794,-732.4226955499794,-732.4226955499794,-732.4226955499794,-732.4226955499794,0.0,0.0,0.0,61377.10300421978
2025-02-26,62109.05440645954,54594.869559886465,72047.56848290341,62109.05440645954,62109.05440645954,1029.5573923501895,1029.5573923501895,1029.5573923501895,1029.5573923501895,1029.5573923501895,1029.5573923501895,0.0,0.0,0.0,63138.611798809725
2025-02-27,62108.58311314932,53777.86080032955,70952.49064343704,62108.58311314932,62108.58311314932,481.19196179629216,481.19196179629216,481.19196179629216,481.19196179629216,481.19196179629216,481.19196179629216,0.0,0.0,0.0,62589.77507494561
2025-02-28,62108.1118198391,52358.33914375588,69639.62112846646,62108.1118198391,62108.1118198391,-484.27254119844577,-484.27254119844577,-484.27254119844577,-484.27254119844577,-484.27254119844577,-484.27254119844577,0.0,0.0,0.0,61623.839278640655
2025-03-01,62107.640526528885,54435.34290652774,70571.83664999345,62107.640526528885,62107.640526528885,586.0697925581055,586.0697925581055,586.0697925581055,586.0697925581055,586.0697925581055,586.0697925581055,0.0,0.0,0.0,62693.71031908699
2025-03-02,62107.169233218665,53714.91657949113,70899.83735249202,62107.169233218665,62107.169233218665,-409.9940560134527,-409.9940560134527,-409.9940560134527,-409.9940560134527,-409.9940560134527,-409.9940560134527,0.0,0.0,0.0,61697.175177205216
2025-03-03,62106.69793990845,53013.19344677258,70119.20728166241,62106.69793990845,62106.69793990845,-470.12985393896656,-470.12985393896656,-470.12985393896656,-470.12985393896656,-470.12985393896656,-470.12985393896656,0.0,0.0,0.0,61636.568085969484
2025-03-04,62106.22664659823,53488.01601639892,69602.29131157929,62106.22664659823,62106.22664659823,-732.4226955540589,-732.4226955540589,-732.4226955540589,-732.4226955540589,-732.4226955540589,-732.4226955540589,0.0,0.0,0.0,61373.803951044174
2025-03-05,62105.75535328802,54259.31157707531,71313.06848673022,62105.75535328802,62105.75535328802,1029.557392346752,1029.557392346752,1029.557392346752,1029.557392346752,1029.557392346752,1029.557392346752,0.0,0.0,0.0,63135.31274563477
2025-03-06,62105.2840599778,53763.8279402628,70319.41489716023,62105.2840599778,62105.2840599778,481.1919617962965,481.1919617962965,481.1919617962965,481.1919617962965,481.1919617962965,481.1919617962965,0.0,0.0,0.0,62586.4760217741
2025-03-07,62104.81276666758,53035.19539093554,69974.4155426883,62104.81276666758,62104.81276666758,-484.27254119618607,-484.27254119618607,-484.27254119618607,-484.27254119618607,-484.27254119618607,-484.27254119618607,0.0,0.0,0.0,61620.54022547139
2025-03-08,62104.34147335736,54791.27114243371,71971.44930481644,62104.34147335736,62104.34147335736,586.069792558946,586.069792558946,586.069792558946,586.069792558946,586.069792558946,586.069792558946,0.0,0.0,0.0,62690.41126591631
2025-03-09,62103.870180047146,52816.384543689215,70162.72967901012,62103.870180047146,62103.870180047146,-409.994056013685,-409.994056013685,-409.994056013685,-409.994056013685,-409.994056013685,-409.994056013685,0.0,0.0,0.0,61693.876124033464
2025-03-10,62103.398886736926,53301.27986109093,69969.7001479064,62103.398886736926,62103.398886736926,-470.1298539385998,-470.1298539385998,-470.1298539385998,-470.1298539385998,-470.1298539385998,-470.1298539385998,0.0,0.0,0.0,61633.26903279833
2025-03-11,62102.92759342671,52631.11034360967,70115.72975609203,62102.92759342671,62102.92759342671,-732.4226955525237,-732.4226955525237,-732.4226955525237,-732.4226955525237,-732.4226955525237,-732.4226955525237,0.0,0.0,0.0,61370.50489787419
2025-03-12,62102.4563001165,54134.86051409306,71647.75280231581,62102.4563001165,62102.4563001165,1029.5573923495874,1029.5573923495874,1029.5573923495874,1029.5573923495874,1029.5573923495874,1029.5573923495874,0.0,0.0,0.0,63132.01369246609
2025-03-13,62101.98500680628,53649.53471112239,70653.75199670617,62101.98500680628,62101.98500680628,481.1919617929143,481.1919617929143,481.1919617929143,481.1919617929143,481.1919617929143,481.1919617929143,0.0,0.0,0.0,62583.1769685992
2025-03-14,62101.51371349607,53855.97261572057,69876.10589991277,62101.51371349607,62101.51371349607,-484.2725411968922,-484.2725411968922,-484.2725411968922,-484.2725411968922,-484.2725411968922,-484.2725411968922,0.0,0.0,0.0,61617.241172299175
2025-03-15,62101.04242018584,53653.54646573881,71148.78586133812,62101.04242018584,62101.04242018584,586.0697925576123,586.0697925576123,586.0697925576123,586.0697925576123,586.0697925576123,586.0697925576123,0.0,0.0,0.0,62687.11221274345
2025-03-16,62100.57112687563,53408.523234968205,70603.23389050567,62100.57112687563,62100.57112687563,-409.9940560150415,-409.9940560150415,-409.9940560150415,-409.9940560150415,-409.9940560150415,-409.9940560150415,0.0,0.0,0.0,61690.577070860585
2025-03-17,62100.09983356541,53206.296233914305,70254.37798033758,62100.09983356541,62100.09983356541,-470.12985394012327,-470.12985394012327,-470.12985394012327,-470.12985394012327,-470.12985394012327,-470.12985394012327,0.0,0.0,0.0,61629.96997962528
2025-03-18,62099.628540255195,52015.71470944451,69800.06816929123,62099.628540255195,62099.628540255195,-732.4226955532539,-732.4226955532539,-732.4226955532539,-732.4226955532539,-732.4226955532539,-732.4226955532539,0.0,0.0,0.0,61367.205844701944
2025-03-19,62099.157246944975,54602.18947308392,71684.2202100052,62099.157246944975,62099.157246944975,1029.5573923492866,1029.5573923492866,1029.5573923492866,1029.5573923492866,1029.5573923492866,1029.5573923492866,0.0,0.0,0.0,63128.71463929426
2025-03-20,62098.685955689114,53856.63417554608,70990.33939048622,62098.685955689114,62098.685955689114,481.1919618005271,481.1919618005271,481.1919618005271,481.1919618005271,481.1919618005271,481.1919618005271,0.0,0.0,0.0,62579.87791748964
2025-03-21,62098.21466443325,52545.47607353461,71031.06592079808,62098.21466443325,62098.21466443325,-484.2725411946323,-484.2725411946323,-484.2725411946323,-484.2725411946323,-484.2725411946323,-484.2725411946323,0.0,0.0,0.0,61613.94212323862
2025-03-22,62097.7433731774,53705.289852875976,70024.13230401727,62097.7433731774,62097.7433731774,586.0697925584527,586.0697925584527,586.0697925584527,586.0697925584527,586.0697925584527,586.0697925584527,0.0,0.0,0.0,62683.81316573585
2025-03-23,62097.27208192154,53157.71781594149,69781.76607640377,62097.27208192154,62097.27208192154,-409.9940560152738,-409.9940560152738,-409.9940560152738,-409.9940560152738,-409.9940560152738,-409.9940560152738,0.0,0.0,0.0,61687.278025906264
2025-03-24,62096.80079066567,53063.984233227624,70521.39269226517,62096.80079066567,62096.80079066567,-470.12985393975646,-470.12985393975646,-470.12985393975646,-470.12985393975646,-470.12985393975646,-470.12985393975646,0.0,0.0,0.0,61626.67093672592
2025-03-25,62096.32949940981,53096.18362309398,69789.60444616633,62096.32949940981,62096.32949940981,-732.4226955517188,-732.4226955517188,-732.4226955517188,-732.4226955517188,-732.4226955517188,-732.4226955517188,0.0,0.0,0.0,61363.90680385809
2025-03-26,62095.85820815396,54622.13887059362,71827.15631853415,62095.85820815396,62095.85820815396,1029.557392346711,1029.557392346711,1029.557392346711,1029.557392346711,1029.557392346711,1029.557392346711,0.0,0.0,0.0,63125.415600500666
2025-03-27,62095.3869168981,53662.17981361733,71283.9083666886,62095.3869168981,62095.3869168981,481.19196180053143,481.19196180053143,481.19196180053143,481.19196180053143,481.19196180053143,481.19196180053143,0.0,0.0,0.0,62576.57887869863
2025-03-28,62094.915625642236,52567.97504169036,69883.1312307756,62094.915625642236,62094.915625642236,-484.2725411983044,-484.2725411983044,-484.2725411983044,-484.2725411983044,-484.2725411983044,-484.2725411983044,0.0,0.0,0.0,61610.64308444393
2025-03-29,62094.44433438638,53954.065594274456,70593.59549686601,62094.44433438638,62094.44433438638,586.0697925573354,586.0697925573354,586.0697925573354,586.0697925573354,586.0697925573354,586.0697925573354,0.0,0.0,0.0,62680.514126943715
2025-03-30,62093.973043130514,52646.87962181774,70357.7808111229,62093.973043130514,62093.973043130514,-409.9940560160683,-409.9940560160683,-409.9940560160683,-409.9940560160683,-409.9940560160683,-409.9940560160683,0.0,0.0,0.0,61683.978987114446
2025-03-31,62093.50175187465,52895.378314131114,69795.59863770178,62093.50175187465,62093.50175187465,-470.1298539383348,-470.1298539383348,-470.1298539383348,-470.1298539383348,-470.1298539383348,-470.1298539383348,0.0,0.0,0.0,61623.37189793632
2025-04-01,62093.03046061879,52745.50528370513,70201.99709134216,62093.03046061879,62093.03046061879,-732.4226955524489,-732.4226955524489,-732.4226955524489,-732.4226955524489,-732.4226955524489,-732.4226955524489,0.0,0.0,0.0,61360.60776506634
2025-04-02,62092.55916936294,53964.63529943451,71112.93999066965,62092.55916936294,62092.55916936294,1029.55739234641,1029.55739234641,1029.55739234641,1029.55739234641,1029.55739234641,1029.55739234641,0.0,0.0,0.0,63122.11656170935
2025-04-03,62092.08787810708,53800.99498857051,70953.72834856482,62092.08787810708,62092.08787810708,481.19196180053575,481.19196180053575,481.19196180053575,481.19196180053575,481.19196180053575,481.19196180053575,0.0,0.0,0.0,62573.27983990761
2025-04-04,62091.61658685121,53028.70879150256,70403.48448720234,62091.61658685121,62091.61658685121,-484.2725411960446,-484.2725411960446,-484.2725411960446,-484.2725411960446,-484.2725411960446,-484.2725411960446,0.0,0.0,0.0,61607.34404565517
2025-04-05,62091.14529559536,53967.58261062081,71254.76820006929,62091.14529559536,62091.14529559536,586.0697925581758,586.0697925581758,586.0697925581758,586.0697925581758,586.0697925581758,586.0697925581758,0.0,0.0,0.0,62677.215088153534
2025-04-06,62090.6740043395,52660.42759415111,70572.44603003399,62090.6740043395,62090.6740043395,-409.99405601319216,-409.99405601319216,-409.99405601319216,-409.99405601319216,-409.99405601319216,-409.99405601319216,0.0,0.0,0.0,61680.6799483263
2025-04-07,62090.202713083636,53480.915120757585,70159.61841512875,62090.202713083636,62090.202713083636,-470.129853938913,-470.129853938913,-470.129853938913,-470.129853938913,-470.129853938913,-470.129853938913,0.0,0.0,0.0,61620.072859144726
2025-04-08,62089.731421827775,52725.83678418053,69825.92342534906,62089.731421827775,62089.731421827775,-732.4226955486488,-732.4226955486488,-732.4226955486488,-732.4226955486488,-732.4226955486488,-732.4226955486488,0.0,0.0,0.0,61357.30872627912
2025-04-09,62089.26013057192,54726.395207207854,71548.59421447189,62089.26013057192,62089.26013057192,1029.5573923492454,1029.5573923492454,1029.5573923492454,1029.5573923492454,1029.5573923492454,1029.5573923492454,0.0,0.0,0.0,63118.81752292117
2025-04-10,62088.78883931606,53674.880657738526,71162.29816947991,62088.78883931606,62088.78883931606,481.1919617971535,481.1919617971535,481.1919617971535,481.1919617971535,481.1919617971535,481.1919617971535,0.0,0.0,0.0,62569.98080111321
2025-04-11,62088.31754806019,53107.639565797785,70729.63263647917,62088.31754806019,62088.31754806019,-484.2725411965801,-484.2725411965801,-484.2725411965801,-484.2725411965801,-484.2725411965801,-484.2725411965801,0.0,0.0,0.0,61604.04500686361
2025-04-12,62087.84625777927,54190.347182928796,70676.63105215583,62087.84625777927,62087.84625777927,586.0697925570585,586.0697925570585,586.0697925570585,586.0697925570585,586.0697925570585,586.0697925570585,0.0,0.0,0.0,62673.916050336324
2025-04-13,62087.37496749833,52753.44724238784,70416.13176892865,62087.37496749833,62087.37496749833,-409.99405601398655,-409.99405601398655,-409.99405601398655,-409.99405601398655,-409.99405601398655,-409.99405601398655,0.0,0.0,0.0,61677.38091148434
2025-04-14,62086.90367721739,52498.45846215534,70549.64546513921,62086.90367721739,62086.90367721739,-470.1298539394912,-470.1298539394912,-470.1298539394912,-470.1298539394912,-470.1298539394912,-470.1298539394912,0.0,0.0,0.0,61616.7738232779
2025-04-15,62086.43238693645,52639.07401845377,70542.67590285254,62086.43238693645,62086.43238693645,-732.4226955493787,-732.4226955493787,-732.4226955493787,-732.4226955493787,-732.4226955493787,-732.4226955493787,0.0,0.0,0.0,61354.00969138707
2025-04-16,62085.96109665553,54437.97736669278,71148.71237560574,62085.96109665553,62085.96109665553,1029.5573923435334,1029.5573923435334,1029.5573923435334,1029.5573923435334,1029.5573923435334,1029.5573923435334,0.0,0.0,0.0,63115.51848899906
2025-04-17,62085.489806374586,53828.9608207763,71427.02186376156,62085.489806374586,62085.489806374586,481.19196179377127,481.19196179377127,481.19196179377127,481.19196179377127,481.19196179377127,481.19196179377127,0.0,0.0,0.0,62566.68176816836
2025-04-18,62085.018516093645,53465.51190688774,70008.83668943371,62085.018516093645,62085.018516093645,-484.27254119728633,-484.27254119728633,-484.27254119728633,-484.27254119728633,-484.27254119728633,-484.27254119728633,0.0,0.0,0.0,61600.74597489636
2025-04-19,62084.54722581271,54791.39081203796,71716.51699244896,62084.54722581271,62084.54722581271,586.0697925598568,586.0697925598568,586.0697925598568,586.0697925598568,586.0697925598568,586.0697925598568,0.0,0.0,0.0,62670.61701837257
2025-04-20,62084.07593553177,53399.47892747651,70780.03276881807,62084.07593553177,62084.07593553177,-409.994056014781,-409.994056014781,-409.994056014781,-409.994056014781,-409.994056014781,-409.994056014781,0.0,0.0,0.0,61674.08187951699
2025-04-21,62083.604645250845,53211.821892056265,70271.93320512357,62083.604645250845,62083.604645250845,-470.1298539391245,-470.1298539391245,-470.1298539391245,-470.1298539391245,-470.1298539391245,-470.1298539391245,0.0,0.0,0.0,61613.474791311724
2025-04-22,62083.133354969905,52590.89237541277,70051.87493206366,62083.133354969905,62083.133354969905,-732.4226955534582,-732.4226955534582,-732.4226955534582,-732.4226955534582,-732.4226955534582,-732.4226955534582,0.0,0.0,0.0,61350.71065941644
2025-04-23,62082.662064688964,54188.32391518657,71784.23514268201,62082.662064688964,62082.662064688964,1029.5573923463687,1029.5573923463687,1029.5573923463687,1029.5573923463687,1029.5573923463687,1029.5573923463687,0.0,0.0,0.0,63112.21945703533
2025-04-24,62082.19077440803,54297.33207492517,71746.36295806343,62082.19077440803,62082.19077440803,481.1919617937756,481.1919617937756,481.1919617937756,481.1919617937756,481.1919617937756,481.1919617937756,0.0,0.0,0.0,62563.382736201806
2025-04-25,62081.7194841271,53050.956927772786,70133.57325530141,62081.7194841271,62081.7194841271,-484.2725411979925,-484.2725411979925,-484.2725411979925,-484.2725411979925,-484.2725411979925,-484.2725411979925,0.0,0.0,0.0,61597.446942929106
2025-04-26,62081.248193846164,54090.457013867905,71649.19611599608,62081.248193846164,62081.248193846164,586.0697925587393,586.0697925587393,586.0697925587393,586.0697925587393,586.0697925587393,586.0697925587393,0.0,0.0,0.0,62667.3179864049
2025-04-27,62080.77690356522,52718.25967107235,69979.4542438479,62080.77690356522,62080.77690356522,-409.99405601190483,-409.99405601190483,-409.99405601190483,-409.99405601190483,-409.99405601190483,-409.99405601190483,0.0,0.0,0.0,61670.78284755332
2025-04-28,62080.30561328428,52532.90057720405,69592.53929367359,62080.30561328428,62080.30561328428,-470.1298539387578,-470.1298539387578,-470.1298539387578,-470.1298539387578,-470.1298539387578,-470.1298539387578,0.0,0.0,0.0,61610.175759345526
2025-04-29,62079.83432300336,52684.95765727278,69996.49447337538,62079.83432300336,62079.83432300336,-732.4226955519232,-732.4226955519232,-732.4226955519232,-732.4226955519232,-732.4226955519232,-732.4226955519232,0.0,0.0,0.0,61347.41162745143
2025-04-30,62079.36303272242,54305.82474775677,72025.64082860759,62079.36303272242,62079.36303272242,1029.5573923429315,1029.5573923429315,1029.5573923429315,1029.5573923429315,1029.5573923429315,1029.5573923429315,0.0,0.0,0.0,63108.92042506535
2025-05-01,62078.89174244148,54408.48926296959,71142.63131569001,62078.89174244148,62078.89174244148,481.1919617937798,481.1919617937798,481.1919617937798,481.1919617937798,481.1919617937798,481.1919617937798,0.0,0.0,0.0,62560.083704235265
2025-05-02,62078.42045216054,53106.998807701406,70279.8416915551,62078.42045216054,62078.42045216054,-484.2725411957327,-484.2725411957327,-484.2725411957327,-484.2725411957327,-484.2725411957327,-484.2725411957327,0.0,0.0,0.0,61594.147910964806
2025-05-03,62077.94916187962,54227.09255310416,70868.59290830762,62077.94916187962,62077.94916187962,586.0697925593635,586.0697925593635,586.0697925593635,586.0697925593635,586.0697925593635,586.0697925593635,0.0,0.0,0.0,62664.01895443898
2025-05-04,62077.477871598676,53561.1341504092,70733.60486430977,62077.477871598676,62077.477871598676,-409.9940560121372,-409.9940560121372,-409.9940560121372,-409.9940560121372,-409.9940560121372,-409.9940560121372,0.0,0.0,0.0,61667.48381558654
2025-05-05,62077.006581317735,53524.47948509739,70435.80106699019,62077.006581317735,62077.006581317735,-470.129853939336,-470.129853939336,-470.129853939336,-470.129853939336,-470.129853939336,-470.129853939336,0.0,0.0,0.0,61606.876727378396
2025-05-06,62076.53529437682,52374.109482453474,69858.53127344996,62076.53529437682,62076.53529437682,-732.4226955503882,-732.4226955503882,-732.4226955503882,-732.4226955503882,-732.4226955503882,-732.4226955503882,0.0,0.0,0.0,61344.11259882643
2025-05-07,62076.06400743591,55114.37213039941,71257.50148278172,62076.06400743591,62076.06400743591,1029.5573923457666,1029.5573923457666,1029.5573923457666,1029.5573923457666,1029.5573923457666,1029.5573923457666,0.0,0.0,0.0,63105.621399781674
2025-05-08,62075.592720495006,53671.6124764982,70750.33987579355,62075.592720495006,62075.592720495006,481.1919617980062,481.1919617980062,481.1919617980062,481.1919617980062,481.1919617980062,481.1919617980062,0.0,0.0,0.0,62556.784682293015
2025-05-09,62075.12143355409,52986.20556583068,70076.26540181377,62075.12143355409,62075.12143355409,-484.2725411934728,-484.2725411934728,-484.2725411934728,-484.2725411934728,-484.2725411934728,-484.2725411934728,0.0,0.0,0.0,61590.84889236062
2025-05-10,62074.65014661319,54119.34618256119,70557.9255420392,62074.65014661319,62074.65014661319,586.069792558246,586.069792558246,586.069792558246,586.069792558246,586.069792558246,586.069792558246,0.0,0.0,0.0,62660.71993917143
2025-05-11,62074.178859672276,53143.809274809064,70354.69386134221,62074.178859672276,62074.178859672276,-409.9940560134938,-409.9940560134938,-409.9940560134938,-409.9940560134938,-409.9940560134938,-409.9940560134938,0.0,0.0,0.0,61664.18480365878
2025-05-12,62073.707572731364,52193.5240961019,70046.32245755731,62073.707572731364,62073.707572731364,-470.1298539399141,-470.1298539399141,-470.1298539399141,-470.1298539399141,-470.1298539399141,-470.1298539399141,0.0,0.0,0.0,61603.57771879145
2025-05-13,62073.23628579045,53145.908480069076,69778.36096754571,62073.23628579045,62073.23628579045,-732.4226955511181,-732.4226955511181,-732.4226955511181,-732.4226955511181,-732.4226955511181,-732.4226955511181,0.0,0.0,0.0,61340.81359023933
2025-05-14,62072.76499884954,54651.28899208747,71979.5572410339,62072.76499884954,62072.76499884954,1029.5573923454658,1029.5573923454658,1029.5573923454658,1029.5573923454658,1029.5573923454658,1029.5573923454658,0.0,0.0,0.0,63102.322391195004
2025-05-15,62072.29371190863,54579.03156485699,70631.52772938536,62072.29371190863,62072.29371190863,481.191961794624,481.191961794624,481.191961794624,481.191961794624,481.191961794624,481.191961794624,0.0,0.0,0.0,62553.48567370325
2025-05-16,62071.82242496772,53597.724134225944,69888.20233501174,62071.82242496772,62071.82242496772,-484.27254119417904,-484.27254119417904,-484.27254119417904,-484.27254119417904,-484.27254119417904,-484.27254119417904,0.0,0.0,0.0,61587.54988377354
2025-05-17,62071.35113802681,54503.91819380909,71992.4322761922,62071.35113802681,62071.35113802681,586.0697925590865,586.0697925590865,586.0697925590865,586.0697925590865,586.0697925590865,586.0697925590865,0.0,0.0,0.0,62657.4209305859
2025-05-18,62070.879851085905,53301.97725137507,70565.48695114658,62070.879851085905,62070.879851085905,-409.99405601372604,-409.99405601372604,-409.99405601372604,-409.99405601372604,-409.99405601372604,-409.99405601372604,0.0,0.0,0.0,61660.88579507218
2025-05-19,62070.40856414499,52869.06836180417,70586.79422532565,62070.40856414499,62070.40856414499,-470.12985393849254,-470.12985393849254,-470.12985393849254,-470.12985393849254,-470.12985393849254,-470.12985393849254,0.0,0.0,0.0,61600.2787102065
2025-05-20,62069.93727720408,53180.83894264356,69745.20694024215,62069.93727720408,62069.93727720408,-732.4226955529324,-732.4226955529324,-732.4226955529324,-732.4226955529324,-732.4226955529324,-732.4226955529324,0.0,0.0,0.0,61337.51458165115
2025-05-21,62069.46599026317,54817.41472497647,71857.61224928197,62069.46599026317,62069.46599026317,1029.5573923483014,1029.5573923483014,1029.5573923483014,1029.5573923483014,1029.5573923483014,1029.5573923483014,0.0,0.0,0.0,63099.02338261147
2025-05-22,62068.994703322256,53512.7323323598,71309.87242782729,62068.994703322256,62068.994703322256,481.1919617980148,481.1919617980148,481.1919617980148,481.1919617980148,481.1919617980148,481.1919617980148,0.0,0.0,0.0,62550.18666512027
2025-05-23,62068.523416381344,53602.77842656252,70042.23594756357,62068.523416381344,62068.523416381344,-484.2725411948852,-484.2725411948852,-484.2725411948852,-484.2725411948852,-484.2725411948852,-484.2725411948852,0.0,0.0,0.0,61584.25087518646
2025-05-24,62068.05212944043,53594.60521171252,71443.82001041276,62068.05212944043,62068.05212944043,586.0697925577529,586.0697925577529,586.0697925577529,586.0697925577529,586.0697925577529,586.0697925577529,0.0,0.0,0.0,62654.12192199819
2025-05-25,62067.58084249953,52813.26985478752,70234.7558776913,62067.58084249953,62067.58084249953,-409.9940560145205,-409.9940560145205,-409.9940560145205,-409.9940560145205,-409.9940560145205,-409.9940560145205,0.0,0.0,0.0,61657.58678648501
2025-05-26,62067.109555558614,53089.13408803722,70424.83678882982,62067.109555558614,62067.109555558614,-470.1298539381258,-470.1298539381258,-470.1298539381258,-470.1298539381258,-470.1298539381258,-470.1298539381258,0.0,0.0,0.0,61596.97970162049
2025-05-27,62066.63826861771,52914.188386002825,70175.09598789814,62066.63826861771,62066.63826861771,-732.4226955536624,-732.4226955536624,-732.4226955536624,-732.4226955536624,-732.4226955536624,-732.4226955536624,0.0,0.0,0.0,61334.215573064044
2025-05-28,62066.1669816768,54272.77067232954,71761.2383356334,62066.1669816768,62066.1669816768,1029.5573923480006,1029.5573923480006,1029.5573923480006,1029.5573923480006,1029.5573923480006,1029.5573923480006,0.0,0.0,0.0,63095.724374024794
2025-05-29,62065.69569472425,53515.68796834508,70478.93206220391,62065.69569472425,62065.69569472425,481.1919617946326,481.1919617946326,481.1919617946326,481.1919617946326,481.1919617946326,481.1919617946326,0.0,0.0,0.0,62546.887656518884
2025-05-30,62065.22440777172,52834.445961343,70392.89455709782,62065.22440777172,62065.22440777172,-484.27254119838653,-484.27254119838653,-484.27254119838653,-484.27254119838653,-484.27254119838653,-484.27254119838653,0.0,0.0,0.0,61580.951866573334
2025-05-31,62064.75312081918,54180.0619895229,71387.38632671577,62064.75312081918,62064.75312081918,586.0697925585935,586.0697925585935,586.0697925585935,586.0697925585935,586.0697925585935,586.0697925585935,0.0,0.0,0.0,62650.82291337777
2025-06-01,62064.28183386664,53213.49314933235,70085.86796819791,62064.28183386664,62064.28183386664,-409.9940560147529,-409.9940560147529,-409.9940560147529,-409.9940560147529,-409.9940560147529,-409.9940560147529,0.0,0.0,0.0,61654.28777785189
2025-06-02,62063.8105469141,53024.19493258601,70249.77624775359,62063.8105469141,62063.8105469141,-470.12985393964914,-470.12985393964914,-470.12985393964914,-470.12985393964914,-470.12985393964914,-470.12985393964914,0.0,0.0,0.0,61593.68069297445
2025-06-03,62063.33925996157,51941.621193436295,69594.17970102007,62063.33925996157,62063.33925996157,-732.4226955498622,-732.4226955498622,-732.4226955498622,-732.4226955498622,-732.4226955498622,-732.4226955498622,0.0,0.0,0.0,61330.91656441171
2025-06-04,62062.86797300902,54405.19245377224,71937.86748185863,62062.86797300902,62062.86797300902,1029.557392345425,1029.557392345425,1029.557392345425,1029.557392345425,1029.557392345425,1029.557392345425,0.0,0.0,0.0,63092.425365354444
2025-06-05,62062.39668605649,54102.281093683334,70826.81441006639,62062.39668605649,62062.39668605649,481.1919617946368,481.1919617946368,481.1919617946368,481.1919617946368,481.1919617946368,481.1919617946368,0.0,0.0,0.0,62543.588647851124
2025-06-06,62061.92539910395,53344.82819266789,70230.26251487569,62061.92539910395,62061.92539910395,-484.2725411961268,-484.2725411961268,-484.2725411961268,-484.2725411961268,-484.2725411961268,-484.2725411961268,0.0,0.0,0.0,61577.65285790782
2025-06-07,62061.45411215141,53635.290894992795,71083.15617377925,62061.45411215141,62061.45411215141,586.0697925574759,586.0697925574759,586.0697925574759,586.0697925574759,586.0697925574759,586.0697925574759,0.0,0.0,0.0,62647.52390470889
2025-06-08,62060.98282519887,53572.05241510472,70478.79407335378,62060.98282519887,62060.98282519887,-409.99405601554724,-409.99405601554724,-409.99405601554724,-409.99405601554724,-409.99405601554724,-409.99405601554724,0.0,0.0,0.0,61650.98876918333
2025-06-09,62060.51153824634,53117.27860130046,70506.64097442864,62060.51153824634,62060.51153824634,-470.12985393928204,-470.12985393928204,-470.12985393928204,-470.12985393928204,-470.12985393928204,-470.12985393928204,0.0,0.0,0.0,61590.38168430706
2025-06-10,62060.040251293794,52120.787885549806,69747.32988652487,62060.040251293794,62060.040251293794,-732.4226955505923,-732.4226955505923,-732.4226955505923,-732.4226955505923,-732.4226955505923,-732.4226955505923,0.0,0.0,0.0,61327.6175557432
2025-06-11,62059.56896434126,54589.28560540941,71512.7701286012,62059.56896434126,62059.56896434126,1029.5573923451238,1029.5573923451238,1029.5573923451238,1029.5573923451238,1029.5573923451238,1029.5573923451238,0.0,0.0,0.0,63089.126356686385
2025-06-12,62059.09767738872,53789.17986906884,71474.84289013899,62059.09767738872,62059.09767738872,481.1919617912546,481.1919617912546,481.1919617912546,481.1919617912546,481.1919617912546,481.1919617912546,0.0,0.0,0.0,62540.28963917998
2025-06-13,62058.626390436184,53053.33473047181,69374.92546618004,62058.626390436184,62058.626390436184,-484.27254119683295,-484.27254119683295,-484.27254119683295,-484.27254119683295,-484.27254119683295,-484.27254119683295,0.0,0.0,0.0,61574.35384923935
2025-06-14,62058.155103483645,53997.70414590944,71427.4260806734,62058.155103483645,62058.155103483645,586.0697925602742,586.0697925602742,586.0697925602742,586.0697925602742,586.0697925602742,586.0697925602742,0.0,0.0,0.0,62644.22489604392
2025-06-15,62057.68381653111,53131.41969316847,70226.79664642908,62057.68381653111,62057.68381653111,-409.99405601267114,-409.99405601267114,-409.99405601267114,-409.99405601267114,-409.99405601267114,-409.99405601267114,0.0,0.0,0.0,61647.68976051844
2025-06-16,62057.212529578566,52749.56196592929,70005.6459201609,62057.212529578566,62057.212529578566,-470.1298539388057,-470.1298539388057,-470.1298539388057,-470.1298539388057,-470.1298539388057,-470.1298539388057,0.0,0.0,0.0,61587.08267563976
2025-06-17,62056.741242626034,52623.73193412923,69707.1361363137,62056.741242626034,62056.741242626034,-732.4226955513222,-732.4226955513222,-732.4226955513222,-732.4226955513222,-732.4226955513222,-732.4226955513222,0.0,0.0,0.0,61324.31854707471
2025-06-18,62056.269955673495,54877.88224045604,71717.63750580406,62056.269955673495,62056.269955673495,1029.5573923479594,1029.5573923479594,1029.5573923479594,1029.5573923479594,1029.5573923479594,1029.5573923479594,0.0,0.0,0.0,63085.827348021456
2025-06-19,62055.79866872096,54284.933366874044,71428.77302670466,62055.79866872096,62055.79866872096,481.1919617912589,481.1919617912589,481.1919617912589,481.1919617912589,481.1919617912589,481.1919617912589,0.0,0.0,0.0,62536.99063051222
2025-06-20,62055.327381768424,53113.96993660106,68999.2249947156,62055.327381768424,62055.327381768424,-484.2725411944025,-484.2725411944025,-484.2725411944025,-484.2725411944025,-484.2725411944025,-484.2725411944025,0.0,0.0,0.0,61571.05484057402
2025-06-21,62054.85609444014,54192.09643086212,70907.68756246952,62054.85609444014,62054.85609444014,586.0697925591568,586.0697925591568,586.0697925591568,586.0697925591568,586.0697925591568,586.0697925591568,0.0,0.0,0.0,62640.9258869993
